src_ip_delta_time,log_src_ip_avg_freq,src_ip,dst_ip
0.093211,1.4986129291507355,172.20.10.4,140.112.145.153
0.000982,1.4986129291507355,172.20.10.4,140.112.145.153
3.2e-05,1.4986129291507355,172.20.10.4,140.112.145.153
0.103372,0.4254322212677196,140.112.145.153,172.20.10.4
2e-06,0.4254322212677196,140.112.145.153,172.20.10.4
2e-06,0.4254322212677196,140.112.145.153,172.20.10.4
2e-06,0.4254322212677196,140.112.145.153,172.20.10.4
2e-06,0.4254322212677196,140.112.145.153,172.20.10.4
0.102293,1.4986129291507355,172.20.10.4,140.112.145.153
0.000121,1.4986129291507355,172.20.10.4,140.112.145.153
0.000973,1.4986129291507355,172.20.10.4,140.112.145.153
0.00058,1.4986129291507355,172.20.10.4,140.112.145.153
2e-06,1.4986129291507355,172.20.10.4,140.112.145.153
1.9e-05,1.4986129291507355,172.20.10.4,140.112.145.153
0.221276,0.4254322212677196,140.112.145.153,172.20.10.4
0.028549,0.4254322212677196,140.112.145.153,172.20.10.4
0.075077,0.4254322212677196,140.112.145.153,172.20.10.4
0.323186,1.4986129291507355,172.20.10.4,140.112.145.153
1.435383,1.4986129291507355,172.20.10.4,3.33.235.18
0.422011,1.4986129291507355,172.20.10.4,35.174.127.31
0.246548,1.4986129291507355,172.20.10.4,35.174.127.31
5.09691,0.4254322212677196,140.112.145.153,172.20.10.4
4e-06,0.4254322212677196,140.112.145.153,172.20.10.4
2.993023,1.4986129291507355,172.20.10.4,140.112.145.153
7.8e-05,1.4986129291507355,172.20.10.4,140.112.145.153
3.971239,1.4986129291507355,172.20.10.4,34.120.52.64
0.000938,1.4986129291507355,172.20.10.4,34.120.52.64
0.044318,0.1101195226648744,34.120.52.64,172.20.10.4
1.657953,1.4986129291507355,172.20.10.4,31.13.87.1
0.00475,1.4986129291507355,172.20.10.4,140.112.145.153
0.000688,1.4986129291507355,172.20.10.4,172.20.10.1
0.000213,1.4986129291507355,172.20.10.4,172.20.10.1
8.6e-05,1.4986129291507355,172.20.10.4,172.20.10.1
0.037804,0.467082676058391,172.20.10.1,172.20.10.4
0.000135,0.467082676058391,172.20.10.1,172.20.10.4
0.128033,0.1247770569611694,31.13.87.1,172.20.10.4
0.200727,1.4986129291507355,172.20.10.4,31.13.87.1
3.301445,1.4986129291507355,172.20.10.4,140.112.145.141
5.315434,0.1247770569611694,31.13.87.1,172.20.10.4
2.013877,1.4986129291507355,172.20.10.4,31.13.87.1
1.607901,1.4986129291507355,172.20.10.4,35.174.127.31
16.077798,0.1315038655551455,35.174.127.31,172.20.10.4
0.324896,1.4986129291507355,172.20.10.4,35.174.127.31
6.330434,0.1247770569611694,31.13.87.1,172.20.10.4
4.397629,1.4986129291507355,172.20.10.4,31.13.87.1
0.001655,1.4986129291507355,172.20.10.4,31.13.87.1
0.040927,0.1247770569611694,31.13.87.1,172.20.10.4
0.15112,1.4986129291507355,172.20.10.4,31.13.87.1
0.184829,0.1247770569611694,31.13.87.1,172.20.10.4
0.10899,1.4986129291507355,172.20.10.4,35.174.127.31
0.009817,1.4986129291507355,172.20.10.4,172.20.10.1
4.8e-05,1.4986129291507355,172.20.10.4,172.20.10.1
4.6e-05,1.4986129291507355,172.20.10.4,172.20.10.1
12.121233,0.467082676058391,172.20.10.1,172.20.10.4
5e-06,0.467082676058391,172.20.10.1,172.20.10.4
4e-06,0.467082676058391,172.20.10.1,172.20.10.4
0.124394,0.1247770569611694,31.13.87.1,172.20.10.4
0.078461,1.4986129291507355,172.20.10.4,31.13.87.1
4.929681,0.1315038655551455,35.174.127.31,172.20.10.4
0.221369,0.1247770569611694,31.13.87.1,172.20.10.4
0.221364,1.4986129291507355,172.20.10.4,31.13.87.1
2e-06,0.3018912839646394,17.57.145.134,172.20.10.4
0.132651,1.4986129291507355,172.20.10.4,17.57.145.134
0.03931,0.3018912839646394,17.57.145.134,172.20.10.4
5e-06,0.3018912839646394,17.57.145.134,172.20.10.4
3e-06,0.3018912839646394,17.57.145.134,172.20.10.4
3e-06,0.3018912839646394,17.57.145.134,172.20.10.4
3e-06,0.3018912839646394,17.57.145.134,172.20.10.4
5e-06,0.3018912839646394,17.57.145.134,172.20.10.4
3e-06,0.3018912839646394,17.57.145.134,172.20.10.4
3e-06,0.3018912839646394,17.57.145.134,172.20.10.4
4e-06,0.3018912839646394,17.57.145.134,172.20.10.4
3e-06,0.3018912839646394,17.57.145.134,172.20.10.4
3e-06,0.3018912839646394,17.57.145.134,172.20.10.4
3e-06,0.3018912839646394,17.57.145.134,172.20.10.4
3e-06,0.3018912839646394,17.57.145.134,172.20.10.4
3e-06,0.3018912839646394,17.57.145.134,172.20.10.4
2e-06,0.3018912839646394,17.57.145.134,172.20.10.4
3e-06,0.3018912839646394,17.57.145.134,172.20.10.4
0.039665,1.4986129291507355,172.20.10.4,17.57.145.134
0.004015,1.4986129291507355,172.20.10.4,17.57.145.134
0.090668,0.3018912839646394,17.57.145.134,172.20.10.4
4e-06,0.3018912839646394,17.57.145.134,172.20.10.4
2e-06,0.3018912839646394,17.57.145.134,172.20.10.4
3e-06,0.3018912839646394,17.57.145.134,172.20.10.4
3e-06,0.3018912839646394,17.57.145.134,172.20.10.4
3e-06,0.3018912839646394,17.57.145.134,172.20.10.4
3e-06,0.3018912839646394,17.57.145.134,172.20.10.4
3e-06,0.3018912839646394,17.57.145.134,172.20.10.4
3e-06,0.3018912839646394,17.57.145.134,172.20.10.4
0.086637,1.4986129291507355,172.20.10.4,17.57.145.134
0.002014,1.4986129291507355,172.20.10.4,17.57.145.134
0.007317,0.3018912839646394,17.57.145.134,172.20.10.4
0.098015,1.4986129291507355,172.20.10.4,17.57.145.134
0.106587,0.3018912839646394,17.57.145.134,172.20.10.4
0.194442,0.3018912839646394,17.57.145.134,172.20.10.4
4e-06,0.3018912839646394,17.57.145.134,172.20.10.4
0.208385,1.4986129291507355,172.20.10.4,17.57.145.134
1.481275,0.1247770569611694,31.13.87.1,172.20.10.4
0.909873,1.4986129291507355,172.20.10.4,31.13.87.1
0.001939,1.4986129291507355,172.20.10.4,31.13.87.1
0.049821,0.1247770569611694,31.13.87.1,172.20.10.4
0.05331,1.4986129291507355,172.20.10.4,172.20.10.1
4.8e-05,1.4986129291507355,172.20.10.4,172.20.10.1
5e-05,1.4986129291507355,172.20.10.4,172.20.10.1
1.8157,0.467082676058391,172.20.10.1,172.20.10.4
2e-06,0.467082676058391,172.20.10.1,172.20.10.4
3e-06,0.467082676058391,172.20.10.1,172.20.10.4
1.69063,0.3018912839646394,17.57.145.134,172.20.10.4
5e-06,0.3018912839646394,17.57.145.134,172.20.10.4
9e-06,0.3018912839646394,17.57.145.134,172.20.10.4
3e-06,0.3018912839646394,17.57.145.134,172.20.10.4
3e-06,0.3018912839646394,17.57.145.134,172.20.10.4
4e-06,0.3018912839646394,17.57.145.134,172.20.10.4
3e-06,0.3018912839646394,17.57.145.134,172.20.10.4
4e-06,0.3018912839646394,17.57.145.134,172.20.10.4
3e-06,0.3018912839646394,17.57.145.134,172.20.10.4
7e-06,0.3018912839646394,17.57.145.134,172.20.10.4
3e-06,0.3018912839646394,17.57.145.134,172.20.10.4
4e-06,0.3018912839646394,17.57.145.134,172.20.10.4
3e-06,0.3018912839646394,17.57.145.134,172.20.10.4
2e-06,0.3018912839646394,17.57.145.134,172.20.10.4
3e-06,0.3018912839646394,17.57.145.134,172.20.10.4
4e-06,0.3018912839646394,17.57.145.134,172.20.10.4
4e-06,0.3018912839646394,17.57.145.134,172.20.10.4
0.725796,1.4986129291507355,172.20.10.4,17.57.145.134
0.003806,1.4986129291507355,172.20.10.4,17.57.145.134
0.02983,0.3018912839646394,17.57.145.134,172.20.10.4
5e-06,0.3018912839646394,17.57.145.134,172.20.10.4
2e-06,0.3018912839646394,17.57.145.134,172.20.10.4
3e-06,0.3018912839646394,17.57.145.134,172.20.10.4
4e-06,0.3018912839646394,17.57.145.134,172.20.10.4
5e-06,0.3018912839646394,17.57.145.134,172.20.10.4
3e-06,0.3018912839646394,17.57.145.134,172.20.10.4
3e-06,0.3018912839646394,17.57.145.134,172.20.10.4
3e-06,0.3018912839646394,17.57.145.134,172.20.10.4
2e-06,0.3018912839646394,17.57.145.134,172.20.10.4
0.025546,1.4986129291507355,172.20.10.4,17.57.145.134
0.003222,1.4986129291507355,172.20.10.4,17.57.145.134
0.106004,0.3018912839646394,17.57.145.134,172.20.10.4
0.173919,1.4986129291507355,172.20.10.4,140.82.113.25
0.315807,1.4986129291507355,172.20.10.4,31.13.87.1
1.357499,0.1247770569611694,31.13.87.1,172.20.10.4
0.081141,0.1247770569611694,31.13.87.1,172.20.10.4
0.185132,1.4986129291507355,172.20.10.4,31.13.87.1
1.54911,0.3018912839646394,17.57.145.134,172.20.10.4
4e-06,0.3018912839646394,17.57.145.134,172.20.10.4
3e-06,0.3018912839646394,17.57.145.134,172.20.10.4
3e-06,0.3018912839646394,17.57.145.134,172.20.10.4
2e-06,0.3018912839646394,17.57.145.134,172.20.10.4
3e-06,0.3018912839646394,17.57.145.134,172.20.10.4
2e-06,0.3018912839646394,17.57.145.134,172.20.10.4
4e-06,0.3018912839646394,17.57.145.134,172.20.10.4
2e-06,0.3018912839646394,17.57.145.134,172.20.10.4
0.976935,0.1247770569611694,31.13.87.1,172.20.10.4
0.977008,1.4986129291507355,172.20.10.4,31.13.87.1
0.000293,1.4986129291507355,172.20.10.4,17.57.145.134
0.003361,1.4986129291507355,172.20.10.4,17.57.145.134
0.023256,0.3018912839646394,17.57.145.134,172.20.10.4
4e-06,0.3018912839646394,17.57.145.134,172.20.10.4
3e-06,0.3018912839646394,17.57.145.134,172.20.10.4
4e-06,0.3018912839646394,17.57.145.134,172.20.10.4
3e-06,0.3018912839646394,17.57.145.134,172.20.10.4
2e-06,0.3018912839646394,17.57.145.134,172.20.10.4
3e-06,0.3018912839646394,17.57.145.134,172.20.10.4
3e-06,0.3018912839646394,17.57.145.134,172.20.10.4
0.019732,1.4986129291507355,172.20.10.4,17.57.145.134
0.002685,1.4986129291507355,172.20.10.4,17.57.145.134
0.037878,0.1247770569611694,31.13.87.1,172.20.10.4
0.011575,1.4986129291507355,172.20.10.4,31.13.87.1
0.061045,0.3018912839646394,17.57.145.134,172.20.10.4
3e-06,0.3018912839646394,17.57.145.134,172.20.10.4
3e-06,0.3018912839646394,17.57.145.134,172.20.10.4
3e-06,0.3018912839646394,17.57.145.134,172.20.10.4
2e-06,0.3018912839646394,17.57.145.134,172.20.10.4
2e-06,0.3018912839646394,17.57.145.134,172.20.10.4
2e-06,0.3018912839646394,17.57.145.134,172.20.10.4
2e-06,0.3018912839646394,17.57.145.134,172.20.10.4
3e-06,0.3018912839646394,17.57.145.134,172.20.10.4
2e-06,0.3018912839646394,17.57.145.134,172.20.10.4
2e-06,0.3018912839646394,17.57.145.134,172.20.10.4
2e-06,0.3018912839646394,17.57.145.134,172.20.10.4
2e-06,0.3018912839646394,17.57.145.134,172.20.10.4
2e-06,0.3018912839646394,17.57.145.134,172.20.10.4
1e-06,0.3018912839646394,17.57.145.134,172.20.10.4
2e-06,0.3018912839646394,17.57.145.134,172.20.10.4
0.046817,1.4986129291507355,172.20.10.4,17.57.145.134
0.0023,1.4986129291507355,172.20.10.4,17.57.145.134
0.001142,1.4986129291507355,172.20.10.4,17.57.145.134
0.001696,1.4986129291507355,172.20.10.4,17.57.145.134
6e-06,1.4986129291507355,172.20.10.4,17.57.145.134
1e-06,1.4986129291507355,172.20.10.4,17.57.145.134
1e-06,1.4986129291507355,172.20.10.4,17.57.145.134
0.0,1.4986129291507355,172.20.10.4,17.57.145.134
1e-06,1.4986129291507355,172.20.10.4,17.57.145.134
3e-05,1.4986129291507355,172.20.10.4,17.57.145.134
0.008657,0.3018912839646394,17.57.145.134,172.20.10.4
0.003182,1.4986129291507355,172.20.10.4,17.57.145.134
0.011631,0.3018912839646394,17.57.145.134,172.20.10.4
3e-06,0.3018912839646394,17.57.145.134,172.20.10.4
3e-06,0.3018912839646394,17.57.145.134,172.20.10.4
3e-06,0.3018912839646394,17.57.145.134,172.20.10.4
3e-06,0.3018912839646394,17.57.145.134,172.20.10.4
2e-06,0.3018912839646394,17.57.145.134,172.20.10.4
2e-06,0.3018912839646394,17.57.145.134,172.20.10.4
0.012672,1.4986129291507355,172.20.10.4,17.57.145.134
0.005135,1.4986129291507355,172.20.10.4,17.57.145.134
0.099279,0.1247770569611694,31.13.87.1,172.20.10.4
0.026303,1.4986129291507355,172.20.10.4,31.13.87.1
0.01316,1.4986129291507355,172.20.10.4,17.57.145.134
4e-06,1.4986129291507355,172.20.10.4,17.57.145.134
1e-06,1.4986129291507355,172.20.10.4,17.57.145.134
0.071613,0.3018912839646394,17.57.145.134,172.20.10.4
0.011389,0.3018912839646394,17.57.145.134,172.20.10.4
3e-06,0.3018912839646394,17.57.145.134,172.20.10.4
0.010039,0.3018912839646394,17.57.145.134,172.20.10.4
3e-06,0.3018912839646394,17.57.145.134,172.20.10.4
1e-06,0.3018912839646394,17.57.145.134,172.20.10.4
2e-06,0.3018912839646394,17.57.145.134,172.20.10.4
1e-06,0.3018912839646394,17.57.145.134,172.20.10.4
2e-06,0.3018912839646394,17.57.145.134,172.20.10.4
1e-06,0.3018912839646394,17.57.145.134,172.20.10.4
2e-06,0.3018912839646394,17.57.145.134,172.20.10.4
2e-06,0.3018912839646394,17.57.145.134,172.20.10.4
0.047909,1.4986129291507355,172.20.10.4,17.57.145.134
5e-06,1.4986129291507355,172.20.10.4,17.57.145.134
2e-06,1.4986129291507355,172.20.10.4,17.57.145.134
0.0,1.4986129291507355,172.20.10.4,17.57.145.134
2e-06,1.4986129291507355,172.20.10.4,17.57.145.134
1e-06,1.4986129291507355,172.20.10.4,17.57.145.134
6.8e-05,1.4986129291507355,172.20.10.4,17.57.145.134
5e-06,1.4986129291507355,172.20.10.4,17.57.145.134
2e-06,1.4986129291507355,172.20.10.4,17.57.145.134
1e-06,1.4986129291507355,172.20.10.4,17.57.145.134
2e-06,1.4986129291507355,172.20.10.4,17.57.145.134
0.0,1.4986129291507355,172.20.10.4,17.57.145.134
1.8e-05,1.4986129291507355,172.20.10.4,17.57.145.134
1e-06,1.4986129291507355,172.20.10.4,17.57.145.134
1.2e-05,1.4986129291507355,172.20.10.4,17.57.145.134
0.048946,0.3018912839646394,17.57.145.134,172.20.10.4
0.048372,1.4986129291507355,172.20.10.4,17.57.145.134
4e-06,1.4986129291507355,172.20.10.4,17.57.145.134
2.3e-05,1.4986129291507355,172.20.10.4,17.57.145.134
0.05723,0.3018912839646394,17.57.145.134,172.20.10.4
4e-06,0.3018912839646394,17.57.145.134,172.20.10.4
2e-06,0.3018912839646394,17.57.145.134,172.20.10.4
2e-06,0.3018912839646394,17.57.145.134,172.20.10.4
2e-06,0.3018912839646394,17.57.145.134,172.20.10.4
1e-06,0.3018912839646394,17.57.145.134,172.20.10.4
0.057642,1.4986129291507355,172.20.10.4,17.57.145.134
0.040887,0.3018912839646394,17.57.145.134,172.20.10.4
4e-06,0.3018912839646394,17.57.145.134,172.20.10.4
3e-06,0.3018912839646394,17.57.145.134,172.20.10.4
0.040721,1.4986129291507355,172.20.10.4,17.57.145.134
0.042327,0.3018912839646394,17.57.145.134,172.20.10.4
3e-06,0.3018912839646394,17.57.145.134,172.20.10.4
0.042276,1.4986129291507355,172.20.10.4,17.57.145.134
0.58761,0.1247770569611694,31.13.87.1,172.20.10.4
0.33745,1.4986129291507355,172.20.10.4,31.13.87.1
1.358782,0.3018912839646394,17.57.145.134,172.20.10.4
5e-06,0.3018912839646394,17.57.145.134,172.20.10.4
3e-06,0.3018912839646394,17.57.145.134,172.20.10.4
3e-06,0.3018912839646394,17.57.145.134,172.20.10.4
2e-06,0.3018912839646394,17.57.145.134,172.20.10.4
1.021432,1.4986129291507355,172.20.10.4,17.57.145.134
0.004441,1.4986129291507355,172.20.10.4,17.57.145.134
0.001723,1.4986129291507355,172.20.10.4,17.57.145.134
0.001808,1.4986129291507355,172.20.10.4,17.57.145.134
0.001515,1.4986129291507355,172.20.10.4,17.57.145.134
0.001521,1.4986129291507355,172.20.10.4,17.57.145.134
0.017133,1.4986129291507355,172.20.10.4,17.57.145.134
0.094946,0.3018912839646394,17.57.145.134,172.20.10.4
0.008673,0.3018912839646394,17.57.145.134,172.20.10.4
0.008184,0.3018912839646394,17.57.145.134,172.20.10.4
0.083533,1.4986129291507355,172.20.10.4,17.57.145.134
0.190148,0.3018912839646394,17.57.145.134,172.20.10.4
5e-06,0.3018912839646394,17.57.145.134,172.20.10.4
2e-06,0.3018912839646394,17.57.145.134,172.20.10.4
0.190213,1.4986129291507355,172.20.10.4,17.57.145.134
0.002955,1.4986129291507355,172.20.10.4,17.57.145.134
0.156169,0.3018912839646394,17.57.145.134,172.20.10.4
0.459936,1.4986129291507355,172.20.10.4,17.57.145.134
0.436261,0.3018912839646394,17.57.145.134,172.20.10.4
5e-06,0.3018912839646394,17.57.145.134,172.20.10.4
0.129601,1.4986129291507355,172.20.10.4,17.57.145.134
3.131202,1.4986129291507355,172.20.10.4,172.20.10.1
0.000117,1.4986129291507355,172.20.10.4,172.20.10.1
8.4e-05,1.4986129291507355,172.20.10.4,172.20.10.1
8.161282,0.467082676058391,172.20.10.1,172.20.10.4
3e-06,0.467082676058391,172.20.10.1,172.20.10.4
0.073387,0.467082676058391,172.20.10.1,172.20.10.4
0.110288,1.4986129291507355,172.20.10.4,172.20.10.1
0.87729,1.4986129291507355,172.20.10.4,35.174.127.31
11.053646,0.1315038655551455,35.174.127.31,172.20.10.4
0.30796,1.4986129291507355,172.20.10.4,35.174.127.31
25.189284,0.1101195226648744,34.120.52.64,172.20.10.4
0.136772,1.4986129291507355,172.20.10.4,34.120.52.64
0.000896,1.4986129291507355,172.20.10.4,34.120.52.64
0.115846,0.1101195226648744,34.120.52.64,172.20.10.4
7.76635,0.1247770569611694,31.13.87.1,172.20.10.4
1.285941,1.4986129291507355,172.20.10.4,31.13.87.1
2.94279,1.4986129291507355,172.20.10.4,199.232.149.55
14.580534,0.0553312395189646,140.82.113.25,172.20.10.4
1.885656,1.4986129291507355,172.20.10.4,140.82.113.25
0.00077,1.4986129291507355,172.20.10.4,140.82.113.25
0.292127,0.0553312395189646,140.82.113.25,172.20.10.4
0.704726,1.4986129291507355,172.20.10.4,31.13.87.1
5.614534,0.1247770569611694,31.13.87.1,172.20.10.4
0.121156,0.1247770569611694,31.13.87.1,172.20.10.4
0.201725,1.4986129291507355,172.20.10.4,31.13.87.1
43.893937,0.0399131531303613,3.33.235.18,172.20.10.4
4.138864,1.4986129291507355,172.20.10.4,3.33.235.18
0.001474,1.4986129291507355,172.20.10.4,3.33.235.18
3.5e-05,1.4986129291507355,172.20.10.4,3.33.235.18
0.09406,0.0399131531303613,3.33.235.18,172.20.10.4
1e-06,0.0399131531303613,3.33.235.18,172.20.10.4
4.392673,1.4986129291507355,172.20.10.4,35.174.127.31
0.704238,1.4986129291507355,172.20.10.4,35.174.127.31
16.784512,0.1315038655551455,35.174.127.31,172.20.10.4
3e-06,0.1315038655551455,35.174.127.31,172.20.10.4
0.387967,1.4986129291507355,172.20.10.4,35.174.127.31
5.908092,1.4986129291507355,172.20.10.4,31.13.87.1
0.277172,1.4986129291507355,172.20.10.4,31.13.87.1
0.427314,1.4986129291507355,172.20.10.4,31.13.87.1
16.700974,0.1247770569611694,31.13.87.1,172.20.10.4
3e-06,0.1247770569611694,31.13.87.1,172.20.10.4
3e-06,0.1247770569611694,31.13.87.1,172.20.10.4
28.287479,0.3018912839646394,17.57.145.134,172.20.10.4
2e-06,0.3018912839646394,17.57.145.134,172.20.10.4
2e-06,0.3018912839646394,17.57.145.134,172.20.10.4
2e-06,0.3018912839646394,17.57.145.134,172.20.10.4
6e-06,0.3018912839646394,17.57.145.134,172.20.10.4
3e-06,0.3018912839646394,17.57.145.134,172.20.10.4
4e-06,0.3018912839646394,17.57.145.134,172.20.10.4
3e-06,0.3018912839646394,17.57.145.134,172.20.10.4
0.463396,1.4986129291507355,172.20.10.4,17.57.145.134
0.002301,0.3018912839646394,17.57.145.134,172.20.10.4
2e-06,0.3018912839646394,17.57.145.134,172.20.10.4
3e-06,0.3018912839646394,17.57.145.134,172.20.10.4
2e-06,0.3018912839646394,17.57.145.134,172.20.10.4
0.002184,1.4986129291507355,172.20.10.4,17.57.145.134
0.009727,0.3018912839646394,17.57.145.134,172.20.10.4
2e-06,0.3018912839646394,17.57.145.134,172.20.10.4
2e-06,0.3018912839646394,17.57.145.134,172.20.10.4
3e-06,0.3018912839646394,17.57.145.134,172.20.10.4
0.009823,1.4986129291507355,172.20.10.4,17.57.145.134
0.012553,0.3018912839646394,17.57.145.134,172.20.10.4
0.008458,0.3018912839646394,17.57.145.134,172.20.10.4
0.001849,0.3018912839646394,17.57.145.134,172.20.10.4
0.022655,1.4986129291507355,172.20.10.4,17.57.145.134
0.01143,0.3018912839646394,17.57.145.134,172.20.10.4
0.046361,0.1247770569611694,31.13.87.1,172.20.10.4
0.011408,1.4986129291507355,172.20.10.4,31.13.87.1
1.9e-05,1.4986129291507355,172.20.10.4,17.57.145.134
0.003863,1.4986129291507355,172.20.10.4,17.57.145.134
0.166299,0.3018912839646394,17.57.145.134,172.20.10.4
1.142021,1.4986129291507355,172.20.10.4,140.112.145.153
54.22752,0.4254322212677196,140.112.145.153,172.20.10.4
0.106874,1.4986129291507355,172.20.10.4,140.112.145.153
0.000923,1.4986129291507355,172.20.10.4,140.112.145.153
2.6e-05,1.4986129291507355,172.20.10.4,140.112.145.153
0.018667,1.4986129291507355,172.20.10.4,140.112.145.141
25.236157,0.1101195226648744,34.120.52.64,172.20.10.4
0.309784,1.4986129291507355,172.20.10.4,34.120.52.64
0.000976,1.4986129291507355,172.20.10.4,34.120.52.64
0.046352,1.4986129291507355,172.20.10.4,140.112.145.153
45.506492,0.0392995316625738,140.112.145.141,172.20.10.4
0.413182,1.4986129291507355,172.20.10.4,34.120.52.64
0.282161,1.4986129291507355,172.20.10.4,140.112.145.153
0.70477,1.4986129291507355,172.20.10.4,34.120.52.64
1.454168,0.1101195226648744,34.120.52.64,172.20.10.4
0.485349,1.4986129291507355,172.20.10.4,140.112.145.153
0.507345,0.1101195226648744,34.120.52.64,172.20.10.4
2.290929,0.4254322212677196,140.112.145.153,172.20.10.4
0.273837,0.4254322212677196,140.112.145.153,172.20.10.4
0.004422,0.4254322212677196,140.112.145.153,172.20.10.4
3e-06,0.4254322212677196,140.112.145.153,172.20.10.4
3e-06,0.4254322212677196,140.112.145.153,172.20.10.4
0.306957,1.4986129291507355,172.20.10.4,140.112.145.153
0.000138,1.4986129291507355,172.20.10.4,140.112.145.153
0.001019,1.4986129291507355,172.20.10.4,140.112.145.153
0.000569,1.4986129291507355,172.20.10.4,140.112.145.153
2e-06,1.4986129291507355,172.20.10.4,140.112.145.153
2.3e-05,1.4986129291507355,172.20.10.4,140.112.145.153
0.551381,0.1101195226648744,34.120.52.64,172.20.10.4
0.322011,0.4254322212677196,140.112.145.153,172.20.10.4
0.127533,0.4254322212677196,140.112.145.153,172.20.10.4
0.120438,0.4254322212677196,140.112.145.153,172.20.10.4
0.033023,0.4254322212677196,140.112.145.153,172.20.10.4
0.006235,0.4254322212677196,140.112.145.153,172.20.10.4
0.041293,0.4254322212677196,140.112.145.153,172.20.10.4
0.648751,1.4986129291507355,172.20.10.4,140.112.145.153
5.32811,0.3018912839646394,17.57.145.134,172.20.10.4
1.022324,1.4986129291507355,172.20.10.4,17.57.145.134
0.003653,1.4986129291507355,172.20.10.4,17.57.145.134
0.033349,1.4986129291507355,172.20.10.4,17.57.145.134
0.137896,0.3018912839646394,17.57.145.134,172.20.10.4
0.005909,0.3018912839646394,17.57.145.134,172.20.10.4
1e-06,0.3018912839646394,17.57.145.134,172.20.10.4
0.106636,1.4986129291507355,172.20.10.4,17.57.145.134
0.186918,0.3018912839646394,17.57.145.134,172.20.10.4
0.00656,0.3018912839646394,17.57.145.134,172.20.10.4
3e-06,0.3018912839646394,17.57.145.134,172.20.10.4
0.193435,1.4986129291507355,172.20.10.4,17.57.145.134
0.003726,1.4986129291507355,172.20.10.4,17.57.145.134
0.008693,1.4986129291507355,172.20.10.4,17.248.164.40
0.093779,1.4986129291507355,172.20.10.4,17.248.164.40
4e-06,1.4986129291507355,172.20.10.4,17.248.164.40
0.142207,0.3018912839646394,17.57.145.134,172.20.10.4
0.107395,1.085386810703458,17.248.164.40,172.20.10.4
3e-06,1.085386810703458,17.248.164.40,172.20.10.4
0.10708,1.4986129291507355,172.20.10.4,17.248.164.40
0.010906,1.085386810703458,17.248.164.40,172.20.10.4
2e-06,1.085386810703458,17.248.164.40,172.20.10.4
0.010845,1.4986129291507355,172.20.10.4,17.248.164.40
0.017054,1.4986129291507355,172.20.10.4,17.248.164.40
0.003985,1.4986129291507355,172.20.10.4,17.248.164.40
3e-05,1.4986129291507355,172.20.10.4,17.248.164.40
0.122865,1.085386810703458,17.248.164.40,172.20.10.4
3e-06,1.085386810703458,17.248.164.40,172.20.10.4
0.101447,1.4986129291507355,172.20.10.4,17.248.164.40
0.093976,1.085386810703458,17.248.164.40,172.20.10.4
3e-06,1.085386810703458,17.248.164.40,172.20.10.4
3e-06,1.085386810703458,17.248.164.40,172.20.10.4
0.093883,1.4986129291507355,172.20.10.4,17.248.164.40
0.006899,1.085386810703458,17.248.164.40,172.20.10.4
4e-06,1.085386810703458,17.248.164.40,172.20.10.4
3e-06,1.085386810703458,17.248.164.40,172.20.10.4
2e-06,1.085386810703458,17.248.164.40,172.20.10.4
2e-06,1.085386810703458,17.248.164.40,172.20.10.4
3e-06,1.085386810703458,17.248.164.40,172.20.10.4
0.0069,1.4986129291507355,172.20.10.4,17.248.164.40
0.004403,1.085386810703458,17.248.164.40,172.20.10.4
2e-06,1.085386810703458,17.248.164.40,172.20.10.4
2e-06,1.085386810703458,17.248.164.40,172.20.10.4
3e-06,1.085386810703458,17.248.164.40,172.20.10.4
0.004506,1.4986129291507355,172.20.10.4,17.248.164.40
0.009348,1.085386810703458,17.248.164.40,172.20.10.4
0.009062,1.4986129291507355,172.20.10.4,17.248.164.40
0.001401,1.085386810703458,17.248.164.40,172.20.10.4
0.001285,1.4986129291507355,172.20.10.4,17.248.164.40
0.001828,1.085386810703458,17.248.164.40,172.20.10.4
0.001824,1.4986129291507355,172.20.10.4,17.248.164.40
0.096207,1.085386810703458,17.248.164.40,172.20.10.4
3e-06,1.085386810703458,17.248.164.40,172.20.10.4
3e-06,1.085386810703458,17.248.164.40,172.20.10.4
2e-06,1.085386810703458,17.248.164.40,172.20.10.4
2e-06,1.085386810703458,17.248.164.40,172.20.10.4
2e-06,1.085386810703458,17.248.164.40,172.20.10.4
3e-06,1.085386810703458,17.248.164.40,172.20.10.4
0.096435,1.4986129291507355,172.20.10.4,17.248.164.40
0.006483,1.085386810703458,17.248.164.40,172.20.10.4
0.006298,1.4986129291507355,172.20.10.4,17.248.164.40
0.003824,1.085386810703458,17.248.164.40,172.20.10.4
0.003878,1.4986129291507355,172.20.10.4,17.248.164.40
0.0106,1.085386810703458,17.248.164.40,172.20.10.4
0.010595,1.4986129291507355,172.20.10.4,17.248.164.40
0.003817,1.085386810703458,17.248.164.40,172.20.10.4
3e-06,1.085386810703458,17.248.164.40,172.20.10.4
3e-06,1.085386810703458,17.248.164.40,172.20.10.4
0.003866,1.4986129291507355,172.20.10.4,17.248.164.40
0.00185,1.085386810703458,17.248.164.40,172.20.10.4
0.001734,1.4986129291507355,172.20.10.4,17.248.164.40
0.017341,1.085386810703458,17.248.164.40,172.20.10.4
3e-06,1.085386810703458,17.248.164.40,172.20.10.4
2e-06,1.085386810703458,17.248.164.40,172.20.10.4
